chr	start	end	strand	transcript_id	gene_name	TSS
chr7	39444198	39445945	-	NR_046711	POU6F2-AS1	39445945
chr7	39606003	39651688	+	NM_001282446	YAE1	39606003
chr7	39606003	39612480	+	NM_020192	YAE1	39606003
chr7	39663171	39747717	+	NM_005402	RALA	39663171
chr7	39773167	39834222	+	NR_026999	LINC00265	39773167
chr7	39987120	39989018	-	NR_158201	LOC112267983	39989018
chr7	39989855	40139179	+	NM_003718	CDK13	39989855
chr7	39989959	40136733	+	NM_031267	CDK13	39989959
chr7	40165626	40174221	-	NM_138701	MPLKIP	40174221
chr7	40174604	40900359	+	NM_001193311	SUGCT	40174604
chr7	40174604	40900359	+	NM_001193312	SUGCT	40174604
chr7	40174604	40900359	+	NM_001193313	SUGCT	40174604
chr7	40174604	40900359	+	NM_024728	SUGCT	40174604
chr7	41004277	41019537	-	NR_110831	LINC01450	41019537
chr7	41141202	41173099	+	NR_110832	LINC01449	41141202
chr7	41724712	41742688	-	NM_002192	INHBA	41742688
chr7	41733517	41752792	+	NR_027119	INHBA-AS1	41733517
chr7	41733517	41818976	+	NR_027118	INHBA-AS1	41733517
chr7	42000548	42276808	-	NM_000168	GLI3	42276808
chr7	42701326	42746046	-	NR_110833	LINC01448	42746046
chr7	42948872	42951442	-	NM_001363436	C7orf25	42951442
chr7	42948872	42951689	-	NM_001099858	C7orf25	42951689
chr7	42948872	42951669	-	NM_024054	C7orf25	42951669
chr7	42956461	42971773	-	NM_002787	PSMA2	42971773
chr7	42971975	42977453	+	NM_031903	MRPL32	42971975
chr7	42971975	42977453	+	NR_156497	MRPL32	42971975
chr7	43152246	43605600	+	NM_001287059	HECW1	43152246
chr7	43152246	43605600	+	NM_015052	HECW1	43152246
chr7	43157495	43202786	+	NR_135295	HECW1-IT1	43157495
chr7	43190494	43190593	+	NR_037508	MIR3943	43190494
chr7	43548327	43562141	-	NR_038276	LUARIS	43562141
chr7	43622707	43666978	+	NM_004760	STK17A	43622707
chr7	43648056	43769122	-	NR_146945	COA1	43769122
chr7	43648056	43769122	-	NR_146944	COA1	43769122
chr7	43648056	43769122	-	NR_146943	COA1	43769122
chr7	43648056	43769122	-	NR_146942	COA1	43769122
chr7	43648056	43769122	-	NR_146941	COA1	43769122
chr7	43648056	43769122	-	NR_146940	COA1	43769122
chr7	43648056	43769122	-	NR_135580	COA1	43769122
chr7	43648056	43769122	-	NR_163917	COA1	43769122
chr7	43648056	43769122	-	NR_163918	COA1	43769122
chr7	43648056	43769122	-	NR_135583	COA1	43769122
chr7	43648056	43769122	-	NR_163914	COA1	43769122
chr7	43648056	43769122	-	NR_163916	COA1	43769122
chr7	43648056	43769122	-	NR_135581	COA1	43769122
chr7	43648056	43769122	-	NR_135582	COA1	43769122
chr7	43670751	43769140	-	NR_047701	COA1	43769140
chr7	43678846	43769140	-	NM_001350925	COA1	43769140
chr7	43678846	43769140	-	NM_018224	COA1	43769140
chr7	43678846	43769140	-	NM_001321198	COA1	43769140
chr7	43678846	43769140	-	NM_001321201	COA1	43769140
chr7	43678846	43769140	-	NM_001350928	COA1	43769140
chr7	43678846	43769140	-	NM_001350927	COA1	43769140
chr7	43678846	43769140	-	NM_001350926	COA1	43769140
chr7	43678846	43769140	-	NM_001321200	COA1	43769140
chr7	43678846	43769140	-	NM_001321197	COA1	43769140
chr7	43678846	43769140	-	NM_001321199	COA1	43769140
chr7	43678846	43769140	-	NM_001350924	COA1	43769140
chr7	43678856	43769122	-	NM_001371312	COA1	43769122
chr7	43678856	43769122	-	NM_001371315	COA1	43769122
chr7	43678856	43769122	-	NM_001371316	COA1	43769122
chr7	43678856	43769122	-	NM_001371317	COA1	43769122
chr7	43678856	43769122	-	NM_001371313	COA1	43769122
chr7	43678856	43769122	-	NM_001371314	COA1	43769122
chr7	43678856	43769122	-	NM_001371310	COA1	43769122
chr7	43678856	43769122	-	NM_001371311	COA1	43769122
chr7	43678856	43769122	-	NM_001371307	COA1	43769122
chr7	43678856	43769122	-	NM_001371308	COA1	43769122
chr7	43678856	43769122	-	NM_001371309	COA1	43769122
chr7	43678856	43769122	-	NR_163919	COA1	43769122
chr7	43678856	43769122	-	NR_163915	COA1	43769122
chr7	43678856	43769122	-	NM_001371318	COA1	43769122
chr7	43686071	43769140	-	NM_001321202	COA1	43769140
chr7	43686071	43769140	-	NM_001321203	COA1	43769140
chr7	43686071	43769140	-	NM_001321204	COA1	43769140
chr7	43686071	43769140	-	NM_001321205	COA1	43769140
chr7	43798272	43846941	+	NM_001253823	BLVRA	43798272
chr7	43798279	43846941	+	NM_000712	BLVRA	43798279
chr7	43906157	43946195	-	NM_001204871	URGCP-MRPS24	43946195
chr7	43906157	43909116	-	NM_032014	MRPS24	43909116
chr7	43915493	43966010	-	NM_001077664	URGCP	43966010
chr7	43915493	43946668	-	NM_001077663	URGCP	43946668
chr7	43915493	43946668	-	NM_001290075	URGCP	43946668
chr7	43915493	43966010	-	NM_001290076	URGCP	43966010
chr7	43915493	43946668	-	NM_017920	URGCP	43946668
chr7	43966035	43995735	+	NM_015983	UBE2D4	43966035
chr7	43980494	44058793	-	NR_003655	POLR2J4	44058793
chr7	44040489	44049723	+	NM_175064	SPDYE1	44040489
chr7	44068486	44080222	-	NR_024116	RASA4CP	44080222
chr7	44078648	44082082	+	NR_015401	LINC00957	44078648
chr7	44078648	44083895	+	NR_072981	LINC00957	44078648
chr7	44078648	44083895	+	NR_072982	LINC00957	44078648
chr7	44084239	44101316	+	NM_001284315	DBNL	44084239
chr7	44084301	44109055	+	NM_014063	DBNL	44084301
chr7	44084301	44109055	+	NM_001362723	DBNL	44084301
chr7	44084301	44109055	+	NM_001014436	DBNL	44084301
chr7	44084301	44109055	+	NM_001284313	DBNL	44084301
chr7	44084301	44109055	+	NM_001122956	DBNL	44084301
chr7	44091365	44091428	+	NR_106896	MIR6837	44091365
chr7	44102326	44105166	-	NM_000290	PGAM2	44105166
chr7	44111661	44122139	-	NR_156113	POLM	44122139
chr7	44111661	44122129	-	NR_156112	POLM	44122129
chr7	44111661	44122129	-	NM_013284	POLM	44122129
chr7	44111661	44122139	-	NR_104299	POLM	44122139
chr7	44111661	44122139	-	NM_001284331	POLM	44122139
chr7	44111661	44122129	-	NM_001284330	POLM	44122129
chr7	44111661	44122129	-	NM_001362683	POLM	44122129
chr7	44112977	44113032	-	NR_106897	MIR6838	44113032
chr7	44143944	44154159	+	NM_001129	AEBP1	44143944
chr7	44150448	44150511	+	NR_039792	MIR4649	44150448
chr7	44154279	44163107	-	NM_001256879	POLD2	44163107
chr7	44154279	44163169	-	NM_006230	POLD2	44163169
chr7	44154279	44163169	-	NM_001127218	POLD2	44163169
chr7	44178463	44180931	-	NM_021223	MYL7	44180931
chr7	44182812	44185743	-	NM_001354802	GCK	44185743
chr7	44182812	44229038	-	NM_001354800	GCK	44229038
chr7	44183870	44185743	-	NM_001354803	GCK	44185743
chr7	44183870	44186232	-	NM_001354801	GCK	44186232
chr7	44183875	44198881	-	NM_033508	GCK	44198881
chr7	44183875	44198881	-	NM_033507	GCK	44198881
chr7	44183875	44229038	-	NM_000162	GCK	44229038
chr7	44240577	44253893	+	NM_001363678	YKT6	44240577
chr7	44240577	44253893	+	NM_006555	YKT6	44240577
chr7	44256749	44365230	-	NM_172079	CAMK2B	44365230
chr7	44256754	44365193	-	NM_172078	CAMK2B	44365193
chr7	44256754	44365193	-	NM_172080	CAMK2B	44365193
chr7	44256754	44365193	-	NM_172083	CAMK2B	44365193
chr7	44256754	44365193	-	NM_001293170	CAMK2B	44365193
chr7	44256754	44365193	-	NM_172082	CAMK2B	44365193
chr7	44256754	44365193	-	NM_001220	CAMK2B	44365193
chr7	44256754	44365193	-	NM_172084	CAMK2B	44365193
chr7	44256754	44365193	-	NM_172081	CAMK2B	44365193
chr7	44418718	44530257	-	NM_015332	NUDCD3	44530257
chr7	44552135	44580929	-	NM_013389	NPC1L1	44580929
chr7	44552135	44580929	-	NM_001101648	NPC1L1	44580929
chr7	44572826	44580929	-	NM_001300967	NPC1L1	44580929
chr7	44605016	44614137	-	NM_019082	DDX56	44614137
chr7	44605016	44614137	-	NM_001257189	DDX56	44614137
chr7	44617494	44621830	-	NM_001303059	TMED4	44621830
chr7	44617494	44621830	-	NM_001303061	TMED4	44621830
chr7	44617494	44621830	-	NM_001303062	TMED4	44621830
chr7	44617494	44621830	-	NM_182547	TMED4	44621830
chr7	44619490	44621894	-	NM_001303060	TMED4	44621894
chr7	44619490	44621894	-	NM_001303058	TMED4	44621894
chr7	44646226	44748665	+	NM_002541	OGDH	44646226
chr7	44646226	44748665	+	NM_001165036	OGDH	44646226
chr7	44646226	44748665	+	NM_001363523	OGDH	44646226
chr7	44646226	44716177	+	NM_001003941	OGDH	44646226
chr7	44788165	44809479	+	NM_001300959	ZMIZ2	44788165
chr7	44788446	44809479	+	NM_031449	ZMIZ2	44788446
chr7	44795787	44809479	+	NM_174929	ZMIZ2	44795787
chr7	44836280	44842716	+	NM_001300981	PPIA	44836280
chr7	44836280	44842716	+	NM_021130	PPIA	44836280
chr7	44866488	44887725	-	NM_138635	H2AZ2	44887725
chr7	44873213	44887725	-	NM_012412	H2AZ2	44887725
chr7	44873213	44887725	-	NM_201436	H2AZ2	44887725
chr7	44873213	44887725	-	NM_201517	H2AZ2	44887725
chr7	44873213	44887725	-	NM_201516	H2AZ2	44887725
chr7	44915898	44925129	-	NM_033224	PURB	44925129
chr7	44921347	44921399	-	NR_039801	MIR4657	44921399
chr7	45002261	45018614	-	NM_033054	MYO1G	45018614
chr7	45022622	45026295	-	NR_152595	SNHG15	45026295
chr7	45022622	45026295	-	NR_152594	SNHG15	45026295
chr7	45022622	45026295	-	NR_003697	SNHG15	45026295
chr7	45022622	45026295	-	NR_152597	SNHG15	45026295
chr7	45022622	45026295	-	NR_152596	SNHG15	45026295
chr7	45024977	45025109	-	NR_002952	SNORA9	45025109
chr7	45039345	45116052	+	NR_030770	CCM2	45039345
chr7	45039787	45116069	+	NM_031443	CCM2	45039787
chr7	45039787	45116069	+	NM_001167935	CCM2	45039787
chr7	45039787	45116069	+	NM_001167934	CCM2	45039787
chr7	45039800	45116052	+	NM_001363459	CCM2	45039800
chr7	45039800	45116052	+	NM_001363458	CCM2	45039800
chr7	45067233	45116069	+	NM_001029835	CCM2	45067233
chr7	45120036	45128568	-	NM_001146334	NACAD	45128568
chr7	45139699	45151346	-	NM_001261834	TBRG4	45151346
chr7	45139699	45151346	-	NM_199122	TBRG4	45151346
chr7	45139699	45151296	-	NM_004749	TBRG4	45151296
chr7	45139699	45151346	-	NM_030900	TBRG4	45151346
chr7	45143948	45144081	-	NR_002919	SNORA5A	45144081
chr7	45144505	45144641	-	NR_002991	SNORA5C	45144641
chr7	45145567	45145698	-	NR_002990	SNORA5B	45145698
chr7	45197390	45223849	+	NM_005856	RAMP3	45197390
chr7	45613739	45704271	+	NM_001281768	ADCY1	45613739
chr7	45613967	45762714	+	NM_021116	ADCY1	45613967
chr7	45763386	45808617	-	NR_024271	SEPTIN7P2	45808617
chr7	45844828	45847509	+	NR_146388	LOC730234	45844828
chr7	45928087	45933258	+	NM_000596	IGFBP1	45928087
chr7	45951844	45960871	-	NM_000598	IGFBP3	45960871
chr7	45951844	45960871	-	NM_001013398	IGFBP3	45960871
chr7	46727477	46736720	-	NR_134575	LOC730338	46736720
chr7	47314752	47621709	-	NM_022748	TNS3	47621709
chr7	47504318	47504401	-	NR_145813	SNORD151	47504401
chr7	47661537	47669491	+	NR_108090	LINC01447	47661537
chr7	47694842	47701246	+	NM_001123065	C7orf65	47694842
chr7	47801074	47806370	+	NR_038407	LINC00525	47801074
chr7	47814250	47988088	-	NM_138295	PKD1L1	47988088
chr7	47834889	47859444	+	NR_161268	C7orf69	47834889
chr7	47834889	47859444	+	NR_161269	C7orf69	47834889
chr7	48002885	48019212	-	NR_037917	HUS1	48019212
chr7	48002885	48019212	-	NM_004507	HUS1	48019212
chr7	48002885	48019212	-	NM_001363683	HUS1	48019212
chr7	48026746	48068704	-	NM_152782	SUN3	48068704
chr7	48026746	48068704	-	NM_001284350	SUN3	48068704
chr7	48026746	48068704	-	NM_001030019	SUN3	48068704
chr7	48075108	48100894	+	NM_001267865	C7orf57	48075108
chr7	48075140	48100894	+	NM_001267866	C7orf57	48075140
chr7	48075140	48100894	+	NM_001100159	C7orf57	48075140
chr7	48128200	48148330	+	NM_001362774	UPP1	48128200
chr7	48128200	48148330	+	NM_001287428	UPP1	48128200
chr7	48128200	48148330	+	NM_001287426	UPP1	48128200
chr7	48128851	48148330	+	NM_001287430	UPP1	48128851
chr7	48128851	48148330	+	NR_109837	UPP1	48128851
chr7	48128862	48148333	+	NM_003364	UPP1	48128862
chr7	48128862	48148333	+	NM_001287429	UPP1	48128862
chr7	48211055	48687093	+	NM_152701	ABCA13	48211055
chr7	48964143	48967050	+	NM_152627	CDC14C	48964143
chr7	49813234	49961546	+	NM_198570	VWC2	49813234
chr7	49814929	49961546	+	NR_136188	VWC2	49814929
chr7	49977037	50132842	-	NM_001159878	ZPBP	50132842
chr7	49977037	50132842	-	NM_007009	ZPBP	50132842
chr7	50135479	50198852	+	NM_001161834	SPATA48	50135479
chr7	50343660	50472798	+	NM_001291839	IKZF1	50343660
chr7	50344312	50472798	+	NM_001220765	IKZF1	50344312
chr7	50344312	50472798	+	NM_006060	IKZF1	50344312
chr7	50344312	50437537	+	NM_001291846	IKZF1	50344312
chr7	50344312	50437144	+	NM_001291845	IKZF1	50344312
chr7	50348296	50472798	+	NM_001291838	IKZF1	50348296
chr7	50348296	50472798	+	NM_001291837	IKZF1	50348296
chr7	50348296	50437537	+	NM_001291847	IKZF1	50348296
chr7	50358644	50472798	+	NM_001220771	IKZF1	50358644
chr7	50358644	50472798	+	NM_001220770	IKZF1	50358644
chr7	50358644	50472798	+	NM_001220768	IKZF1	50358644
chr7	50358644	50472798	+	NM_001220767	IKZF1	50358644
chr7	50358644	50472798	+	NM_001291842	IKZF1	50358644
chr7	50358644	50472798	+	NM_001291841	IKZF1	50358644
chr7	50358644	50472798	+	NM_001291840	IKZF1	50358644
chr7	50358644	50472798	+	NM_001291844	IKZF1	50358644
chr7	50358644	50472798	+	NM_001291843	IKZF1	50358644
chr7	50505018	50518104	-	NM_001287495	FIGNL1	50518104
chr7	50505018	50518104	-	NM_001287493	FIGNL1	50518104
chr7	50505025	50518048	-	NM_001042762	FIGNL1	50518048
chr7	50505025	50518048	-	NM_001346560	FIGNL1	50518048
chr7	50505025	50518048	-	NM_001346561	FIGNL1	50518048
chr7	50505025	50518048	-	NM_001346562	FIGNL1	50518048
chr7	50505025	50518048	-	NM_001346563	FIGNL1	50518048
chr7	50505025	50518048	-	NM_001287494	FIGNL1	50518048
chr7	50505025	50518048	-	NM_001287496	FIGNL1	50518048
chr7	50505025	50518048	-	NM_001346558	FIGNL1	50518048
chr7	50505025	50518048	-	NM_001346559	FIGNL1	50518048
chr7	50505025	50518048	-	NM_001287492	FIGNL1	50518048
chr7	50505025	50518048	-	NM_001346564	FIGNL1	50518048
chr7	50505025	50518048	-	NM_001346565	FIGNL1	50518048
chr7	50505025	50518048	-	NM_022116	FIGNL1	50518048
chr7	50526134	50628768	-	NM_001242889	DDC	50628768
chr7	50526134	50628768	-	NM_001242886	DDC	50628768
chr7	50526134	50628768	-	NM_001242887	DDC	50628768
chr7	50526141	50628768	-	NM_000790	DDC	50628768
chr7	50526141	50628768	-	NM_001242888	DDC	50628768
chr7	50526141	50633102	-	NM_001082971	DDC	50633102
chr7	50560345	50628768	-	NM_001242890	DDC	50628768
chr7	50599457	50611161	+	NR_033845	DDC-AS1	50599457
chr7	50657765	50772998	-	NM_001001550	GRB10	50772998
chr7	50657765	50850593	-	NM_001350814	GRB10	50850593
chr7	50657765	50800050	-	NM_001001549	GRB10	50800050
chr7	50657765	50850593	-	NM_001371009	GRB10	50850593
chr7	50657765	50861150	-	NM_001371008	GRB10	50861150
chr7	50657765	50860571	-	NM_001350815	GRB10	50860571
chr7	50657765	50861150	-	NM_001001555	GRB10	50861150
chr7	50657766	50860571	-	NM_001350816	GRB10	50860571
chr7	51083909	51384506	-	NM_015198	COBL	51384506
chr7	51083909	51384506	-	NM_001346442	COBL	51384506
chr7	51083909	51384506	-	NM_001346441	COBL	51384506
chr7	51083909	51384558	-	NM_001287436	COBL	51384558
chr7	51083909	51384506	-	NM_001346443	COBL	51384506
chr7	51132096	51384558	-	NM_001346444	COBL	51384558
chr7	51138526	51384506	-	NM_001287438	COBL	51384506
chr7	51460075	51460953	-	NR_157843	LOC107986794	51460953
chr7	53103326	53104618	+	NM_182595	POM121L12	53103326
chr7	53723202	53879624	-	NR_038371	LINC01446	53879624
chr7	54398390	54417538	+	NR_120515	LINC01445	54398390
chr7	54398390	54417538	+	NR_120516	LINC01445	54398390
chr7	54610018	54638773	+	NM_001301009	VSTM2A	54610018
chr7	54610018	54638773	+	NM_182546	VSTM2A	54610018
chr7	54610068	54620228	+	NM_001317843	VSTM2A	54610068
chr7	54613857	54638773	+	NR_133927	VSTM2A	54613857
chr7	54624663	54639419	+	NR_038994	VSTM2A-OT1	54624663
chr7	54819940	54826939	-	NM_001012456	SEC61G	54826939
chr7	54819946	54826904	-	NM_014302	SEC61G	54826904
chr7	54827006	54872656	+	NR_110040	LOC100996654	54827006
chr7	55086710	55238730	+	NM_201284	EGFR	55086710
chr7	55086710	55270769	+	NM_001346897	EGFR	55086710
chr7	55086710	55279321	+	NM_001346941	EGFR	55086710
chr7	55086710	55270769	+	NM_001346898	EGFR	55086710
chr7	55086710	55236328	+	NM_201282	EGFR	55086710
chr7	55086710	55279321	+	NM_005228	EGFR	55086710
chr7	55086714	55275773	+	NM_001346899	EGFR	55086714
chr7	55086725	55224644	+	NM_201283	EGFR	55086725
chr7	55177532	55279321	+	NM_001346900	EGFR	55177532
chr7	55247443	55256642	-	NR_047551	EGFR-AS1	55256642
chr7	55306129	55323328	-	NR_110426	ELDR	55323328
chr7	55433141	55501435	+	NM_018697	LANCL2	55433141
chr7	55538301	55621580	-	NM_001321248	VOPP1	55621580
chr7	55538301	55639561	-	NM_001321250	VOPP1	55639561
chr7	55538301	55639855	-	NM_001321249	VOPP1	55639855
chr7	55538301	55594573	-	NM_001321251	VOPP1	55594573
chr7	55538301	55605409	-	NM_001284284	VOPP1	55605409
chr7	55538301	55605387	-	NM_001321242	VOPP1	55605387
chr7	55538306	55640195	-	NM_030796	VOPP1	55640195
chr7	55538306	55606360	-	NM_001284283	VOPP1	55606360
chr7	55538306	55620459	-	NM_001284282	VOPP1	55620459
chr7	55538306	55640195	-	NM_001321243	VOPP1	55640195
chr7	55538306	55640195	-	NM_001321244	VOPP1	55640195
chr7	55538306	55640195	-	NM_001321246	VOPP1	55640195
chr7	55538306	55640195	-	NM_001321247	VOPP1	55640195
chr7	55748767	55755725	-	NR_027340	FKBP9P1	55755725
chr7	55748767	55756994	-	NR_027342	FKBP9P1	55756994
chr7	55748767	55757153	-	NR_027339	FKBP9P1	55757153
chr7	55748767	55772260	-	NR_003949	FKBP9P1	55772260
chr7	55861235	55930445	-	NM_207366	SEPTIN14	55930445
chr7	55955149	56009918	+	NM_182633	ZNF713	55955149
chr7	55955149	56009918	+	NM_001366796	ZNF713	55955149
chr7	56019570	56024193	+	NM_015969	MRPS17	56019570
chr7	56032278	56067872	+	NM_001202469	NIPSNAP2	56032278
chr7	56032278	56067872	+	NM_001483	NIPSNAP2	56032278
chr7	56078757	56119137	-	NM_001370515	PSPH	56119137
chr7	56078757	56119137	-	NM_004577	PSPH	56119137
chr7	56078757	56119137	-	NM_001370514	PSPH	56119137
chr7	56078757	56119137	-	NM_001370516	PSPH	56119137
chr7	56078757	56119137	-	NM_001370506	PSPH	56119137
chr7	56078757	56119137	-	NM_001370505	PSPH	56119137
chr7	56078757	56119137	-	NM_001370504	PSPH	56119137
chr7	56078757	56119137	-	NM_001370503	PSPH	56119137
chr7	56078757	56119137	-	NM_001370507	PSPH	56119137
chr7	56078757	56119137	-	NM_001370509	PSPH	56119137
chr7	56078757	56119137	-	NM_001370508	PSPH	56119137
chr7	56078757	56119137	-	NM_001370510	PSPH	56119137
chr7	56078757	56119137	-	NM_001370511	PSPH	56119137
chr7	56078757	56119137	-	NM_001370512	PSPH	56119137
chr7	56078757	56119137	-	NM_001370513	PSPH	56119137
chr7	56078757	56119137	-	NM_001370517	PSPH	56119137
chr7	56078757	56119137	-	NM_001370518	PSPH	56119137
chr7	56078757	56119137	-	NM_001370519	PSPH	56119137
chr7	56078757	56119137	-	NM_001370522	PSPH	56119137
chr7	56078757	56119137	-	NM_001370521	PSPH	56119137
chr7	56078757	56119137	-	NM_001370520	PSPH	56119137
chr7	56119458	56131682	+	NM_001762	CCT6A	56119458
chr7	56119458	56131682	+	NM_001009186	CCT6A	56119458
chr7	56123058	56123195	+	NR_145724	SNORA22B	56123058
chr7	56128163	56128295	+	NR_002957	SNORA15	56128163
chr7	56131979	56148363	+	NM_015411	SUMF2	56131979
chr7	56131979	56148363	+	NM_001042470	SUMF2	56131979
chr7	56131979	56148363	+	NM_001366648	SUMF2	56131979
chr7	56131979	56148365	+	NM_001146333	SUMF2	56131979
chr7	56131979	56148363	+	NM_001042468	SUMF2	56131979
chr7	56131979	56148363	+	NM_001366649	SUMF2	56131979
chr7	56131979	56148363	+	NM_001042469	SUMF2	56131979
chr7	56131979	56148363	+	NM_001130069	SUMF2	56131979
chr7	56131979	56148363	+	NM_001366647	SUMF2	56131979
chr7	56147976	56160689	-	NM_006213	PHKG1	56160689
chr7	56147976	56160689	-	NM_001258460	PHKG1	56160689
chr7	56147976	56160689	-	NR_047689	PHKG1	56160689
chr7	56147976	56160689	-	NM_001258459	PHKG1	56160689
chr7	56169255	56174323	-	NM_001320327	CHCHD2	56174323
chr7	56169266	56174169	-	NM_016139	CHCHD2	56174169
chr7	56182374	56184110	-	NM_001145712	NUPR2	56184110
chr7	56491397	56516068	-	NR_029420	LOC650226	56516068
chr7	56549798	56551012	-	NR_108095	LOC100240728	56551012
chr7	56563916	56564977	+	NR_026929	DKFZp434L192	56563916
chr7	56601923	56605823	-	NR_108099	LOC101928401	56605823
chr7	56876817	56880429	-	NR_130727	LOC401357	56880429
chr7	56943078	56949839	-	NR_038450	LOC100130849	56949839
chr7	57023492	57023571	-	NR_036246	MIR4283-1	57023571
chr7	57023492	57023571	-	NR_036270	MIR4283-2	57023571
chr7	57187326	57207571	-	NM_033273	ZNF479	57207571
chr7	57187326	57200143	-	NM_001370129	ZNF479	57200143
chr7	57233377	57247863	-	NR_030766	GUSBP10	57247863
chr7	57288876	57289881	-	NR_136269	LOC105375297	57289881
chr7	57472731	57472796	+	NR_036102	MIR3147	57472731
chr7	57509883	57533265	+	NM_001159279	ZNF716	57509883
chr7	62751670	62764434	-	NR_003952	ZNF733P	62764434
chr7	62807180	62810444	-	NR_136256	LOC102724738	62810444
chr7	62809448	62812152	+	NR_028348	LOC100287704	62809448
chr7	62809448	62812152	+	NR_028349	LOC100287834	62809448
chr7	62856718	62859419	-	NR_028349_2	LOC100287834	62859419
chr7	63081468	63081547	+	NR_036246_2	MIR4283-1	63081468
chr7	63081468	63081547	+	NR_036270_2	MIR4283-2	63081468
chr7	63459184	63483903	+	NR_145488	ZNF722P	63459184
chr7	63484796	63490480	-	NR_039987	LINC01005	63490480
chr7	63505812	63545717	+	NM_001159522	ZNF727	63505812
chr7	63667581	63680668	+	NM_001159524	ZNF735	63667581
chr7	63688852	63727309	+	NM_153363	ZNF679	63688852
chr7	63774251	63797740	+	NM_001294255	ZNF736	63774251
chr7	63774339	63817012	+	NM_001170905	ZNF736	63774339
chr7	63894071	63895895	+	NR_029404	YWHAEP1	63894071
chr7	63980256	64023449	-	NM_178558	ZNF680	64023449
chr7	63985034	64023505	-	NM_001130022	ZNF680	64023505
chr7	64035073	64078967	+	NR_077227	LOC100128885	64035073
chr7	64042988	64044129	+	NR_033245	LOC641746	64042988
chr7	64126461	64171960	+	NM_001282359	ZNF107	64126461
chr7	64126461	64171960	+	NM_001282360	ZNF107	64126461
chr7	64126511	64171951	+	NM_001013746	ZNF107	64126511
chr7	64126511	64171951	+	NM_016220	ZNF107	64126511
chr7	64126511	64148206	+	NR_104149	ZNF107	64126511
chr7	64126511	64148206	+	NR_104148	ZNF107	64126511
